name,price,last_volume,last_price,mean_price,mean_volume,abs_vol
DreamHack 2014 Nuke Souvenir Package,0.0,0,-1.0,0.3773672759796225,-0.288822031359233,0.288822031359233
eSports 2013 Winter Case,42.40225240641711,45663,0.392834404992901,0.84591039639097,-0.28251968243074166,0.28251968243074166
London 2018 Cache Souvenir Package,82.32036538461537,186,0.3487493485131433,0.44536154928190685,-0.3712343703099774,0.3712343703099774
ESL One Cologne 2014 Overpass Souvenir Package,2044.3865,2,0.609215477348382,0.39231778426747205,-0.25398880539870267,0.25398880539870267
Autograph Capsule | Legends (Foil) | Cluj-Napoca 2015,96.3866845238095,295,0.26040857998797046,0.4865528636196975,-0.3900254895645887,0.3900254895645887
Operation Phoenix Weapon Case,16.445252208047105,852259,0.4779450247715917,0.7561527327589839,-0.22257052830791968,0.22257052830791968
Spectrum Case,13.757372914622177,1447602,0.7366263208880033,2.24237113794197,-0.20855920945481252,0.20855920945481252
Stockholm 2021 Vertigo Souvenir Package,16.69186046511628,3250,-0.15168596330729497,-0.15168596330729497,-0.744255587031791,0.744255587031791
Autograph Capsule | Counter Logic Gaming | Cologne 2015,35.51664462809917,226,0.882700881991609,0.47513597060466306,-0.3020925620874927,0.3020925620874927
Autograph Capsule | Group D (Foil) | Cologne 2015,130.2172213114754,182,0.4744382310422306,0.5146418663801325,-0.37468935320911045,0.37468935320911045
EMS Katowice 2014 Legends,0.0,0,-1.0,inf,inf,inf
Masterminds Music Kit Box,21.42958899676375,1004,-0.043733214786216196,-0.013912711206876175,-0.36557284915025917,0.36557284915025917
MLG Columbus 2016 Cobblestone Souvenir Package,6331.112857142858,14,0.46305006117336517,0.7213570446117538,-0.4258999699070955,0.4258999699070955
Autograph Capsule | Luminosity Gaming | Cluj-Napoca 2015,37.74456923076923,96,0.24538153361780426,0.4349397796692792,-0.24318653667093315,0.24318653667093315
Autograph Capsule | Natus Vincere | Cologne 2016,41.93377358490566,60,0.19537016604295726,0.518606246194525,-0.385581395734027,0.385581395734027
Autograph Capsule | Natus Vincere | MLG Columbus 2016,19.4248115942029,413,0.12107039726762242,0.43723537032655285,-0.32817253949618597,0.32817253949618597
DreamHack Cluj-Napoca 2015 Legends (Foil),87.82936842105264,231,0.25694704893858406,0.5124549372008569,-0.38812350465932666,0.38812350465932666
Chroma 3 Case,10.690888125613347,2156414,0.4861003891218924,1.715051695378748,-0.013261023948281532,0.013261023948281532
Stockholm 2021 Contenders Patch Pack,34.21148717948718,3886,0.06977795194124992,2.400928287867563,-0.6550249829137882,0.6550249829137882
